Taxon,SubGroup,Common Name,Scientific Name,Status(TBD),Locality,Source,Source Date,Notes,AphiaID,url,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified,Date Taxonomy Updated
Animalia,Porifera,NA,Ophlitaspongia pennata,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Porifera,NA,Suberites ficus,Present,Kachemak_Bay,1,1994,NA,134285,https://www.marinespecies.org/aphia.php?p=taxdetails&id=134285,"(Johnston, 1842)",accepted,NA,220,Species,134285,Suberites ficus,"(Johnston, 1842)",132072,Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,Suberites,"de Voogd, N.J.; Alvarez, B.; Boury-Esnault, N.; Cárdenas, P.; Díaz, M.-C.; Dohrmann, M.; Downey, R.; Goodwin, C.; Hajdu, E.; Hooper, J.N.A.; Kelly, M.; Klautau, M.; Lim, S.C.; Manconi, R.; Morrow, C.; Pinheiro, U.; Pisera, A.B.; Ríos, P.; Rützler, K.; Schönberg, C.; Turner, T.; Vacelet, J.; van Soest, R.W.M.; Xavier, J. (2024). World Porifera Database. Suberites ficus (Johnston, 1842). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134285 on 2024-01-24",urn:lsid:marinespecies.org:taxname:134285,1,0,0,0,0,exact,2007-09-07T19:12:58.060Z,2024-01-23
Animalia,Cnidaria,NA,Abietinaria sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Aglaophenia sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Anthopleura artemisia,Present,Kachemak_Bay,1,1994,NA,283337,https://www.marinespecies.org/aphia.php?p=taxdetails&id=283337,"(Pickering in Dana, 1846)",accepted,NA,220,Species,283337,Anthopleura artemisia,"(Pickering in Dana, 1846)",100696,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,"Rodríguez, E.; Fautin, D; Daly, M. (2024). World List of Actiniaria. Anthopleura artemisia (Pickering in Dana, 1846). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=283337 on 2024-01-24",urn:lsid:marinespecies.org:taxname:283337,1,NA,NA,0,NA,exact,2015-10-13T10:34:41.473Z,2024-01-23
Animalia,Cnidaria,NA,Aurelia sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Bougainvillia sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Calycella syringa,Present,Kachemak_Bay,1,1994,NA,117402,https://www.marinespecies.org/aphia.php?p=taxdetails&id=117402,"(Linnaeus, 1767)",accepted,NA,220,Species,117402,Calycella syringa,"(Linnaeus, 1767)",117039,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,Calycella,"Schuchert, P. (2024). World Hydrozoa Database. Calycella syringa (Linnaeus, 1767). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=117402 on 2024-01-24",urn:lsid:marinespecies.org:taxname:117402,1,NA,NA,NA,NA,exact,2010-12-10T12:51:00.257Z,2024-01-23
Animalia,Cnidaria,NA,Campanularia verticillata,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Cariophyllia alaskensis,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Chrysaora melanaster,Present,Kachemak_Bay,1,1994,NA,287209,https://www.marinespecies.org/aphia.php?p=taxdetails&id=287209,"Brandt, 1835",accepted,NA,220,Species,287209,Chrysaora melanaster,"Brandt, 1835",135261,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,"Collins, A.G.; Morandini, A.C. (2024). World List of Scyphozoa. Chrysaora melanaster Brandt, 1835. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=287209 on 2024-01-24",urn:lsid:marinespecies.org:taxname:287209,1,0,0,0,0,exact,2019-12-16T00:13:05.090Z,2024-01-23
Animalia,Cnidaria,NA,Cyanea capillata,Present,Kachemak_Bay,1,1994,NA,135301,https://www.marinespecies.org/aphia.php?p=taxdetails&id=135301,"(Linnaeus, 1758)",accepted,NA,220,Species,135301,Cyanea capillata,"(Linnaeus, 1758)",135259,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,"Collins, A.G.; Morandini, A.C. (2024). World List of Scyphozoa. Cyanea capillata (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135301 on 2024-01-24",urn:lsid:marinespecies.org:taxname:135301,1,NA,0,0,NA,exact,2004-12-21T15:54:05Z,2024-01-23
Animalia,Cnidaria,NA,Diadumene sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Epiactis prolifera,Present,Kachemak_Bay,1,1994,NA,283435,https://www.marinespecies.org/aphia.php?p=taxdetails&id=283435,"Verrill, 1869",accepted,NA,220,Species,283435,Epiactis prolifera,"Verrill, 1869",100703,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Epiactis,"Rodríguez, E.; Fautin, D; Daly, M. (2024). World List of Actiniaria. Epiactis prolifera Verrill, 1869. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=283435 on 2024-01-24",urn:lsid:marinespecies.org:taxname:283435,1,NA,NA,0,NA,exact,2015-10-13T10:34:41.473Z,2024-01-23
Animalia,Cnidaria,NA,Eutonina indicans,Present,Kachemak_Bay,1,1994,NA,117517,https://www.marinespecies.org/aphia.php?p=taxdetails&id=117517,"(Romanes, 1876)",accepted,NA,220,Species,117517,Eutonina indicans,"(Romanes, 1876)",117083,Animalia,Cnidaria,Hydrozoa,Leptothecata,Eirenidae,Eutonina,"Schuchert, P. (2024). World Hydrozoa Database. Eutonina indicans (Romanes, 1876). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=117517 on 2024-01-24",urn:lsid:marinespecies.org:taxname:117517,1,0,0,0,0,exact,2023-07-18T18:17:52.423Z,2024-01-23
Animalia,Cnidaria,NA,Halecium marsupiale,Present,Kachemak_Bay,1,1994,NA,284751,https://www.marinespecies.org/aphia.php?p=taxdetails&id=284751,"Bergh, 1887",accepted,NA,220,Species,284751,Halecium marsupiale,"Bergh, 1887",117103,Animalia,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium,"Schuchert, P. (2024). World Hydrozoa Database. Halecium marsupiale Bergh, 1887. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=284751 on 2024-01-24",urn:lsid:marinespecies.org:taxname:284751,1,NA,NA,0,NA,exact,2011-01-28T07:13:02.450Z,2024-01-23
Animalia,Cnidaria,NA,Lafaea fruticosa,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Metridium senile,Present,Kachemak_Bay,1,1994,NA,100982,https://www.marinespecies.org/aphia.php?p=taxdetails&id=100982,"(Linnaeus, 1761)",accepted,NA,220,Species,100982,Metridium senile,"(Linnaeus, 1761)",100770,Animalia,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium,"Rodríguez, E.; Fautin, D; Daly, M. (2024). World List of Actiniaria. Metridium senile (Linnaeus, 1761). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100982 on 2024-01-24",urn:lsid:marinespecies.org:taxname:100982,1,NA,NA,NA,NA,exact,2018-06-15T10:40:43.107Z,2024-01-23
Animalia,Cnidaria,NA,Obelia sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Sertularella tricuspidata,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Tubularia sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Urticina crassicomis,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Urticina lofotensis,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Cnidaria,NA,Urticina sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Platyhelminthes,NA,Notoplana sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Platyhelminthes,NA,Kaburakia sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Nemertea,NA,Amphiporus imparispinosus,Present,Kachemak_Bay,1,1994,NA,156295,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156295,"Griffin, 1898",accepted,NA,220,Species,156295,Amphiporus imparispinosus,"Griffin, 1898",122391,Animalia,Nemertea,Hoplonemertea,Monostilifera,Amphiporidae,Amphiporus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2024). World Nemertea Database. Amphiporus imparispinosus Griffin, 1898. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156295 on 2024-01-24",urn:lsid:marinespecies.org:taxname:156295,1,NA,0,0,NA,exact,2005-05-11T09:52:51.030Z,2024-01-23
Animalia,Nemertea,NA,Cerebratulus sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Nemertea,NA,Emplectonema gracile,Present,Kachemak_Bay,1,1994,NA,122710,https://www.marinespecies.org/aphia.php?p=taxdetails&id=122710,"(Johnston, 1837)",accepted,NA,220,Species,122710,Emplectonema gracile,"(Johnston, 1837)",122404,Animalia,Nemertea,Hoplonemertea,Monostilifera,Emplectonematidae,Emplectonema,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2024). World Nemertea Database. Emplectonema gracile (Johnston, 1837). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=122710 on 2024-01-24",urn:lsid:marinespecies.org:taxname:122710,1,NA,NA,NA,NA,exact,2005-07-18T07:07:26.257Z,2024-01-23
Animalia,Nemertea,NA,Paranemertes peregrina,Present,Kachemak_Bay,1,1994,NA,162261,https://www.marinespecies.org/aphia.php?p=taxdetails&id=162261,"Coe, 1901",accepted,NA,220,Species,162261,Paranemertes peregrina,"Coe, 1901",122406,Animalia,Nemertea,Hoplonemertea,Monostilifera,Neesiidae,Paranemertes,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2024). World Nemertea Database. Paranemertes peregrina Coe, 1901. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=162261 on 2024-01-24",urn:lsid:marinespecies.org:taxname:162261,1,NA,0,0,NA,exact,2005-07-01T08:17:38.680Z,2024-01-23
Animalia,Nemertea,NA,Tubulanus polymorphus,Present,Kachemak_Bay,1,1994,NA,122637,https://www.marinespecies.org/aphia.php?p=taxdetails&id=122637,"Renier, 1804",accepted,NA,220,Species,122637,Tubulanus polymorphus,"Renier, 1804",122388,Animalia,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,Tubulanus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2024). World Nemertea Database. Tubulanus polymorphus Renier, 1804. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=122637 on 2024-01-24",urn:lsid:marinespecies.org:taxname:122637,1,NA,NA,NA,NA,exact,2005-03-03T13:39:03.233Z,2024-01-23
Animalia,Nemertea,NA,Tubulanus sexlineata,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Priapulida,NA,Priapulus caudatus,Present,Kachemak_Bay,1,1994,NA,101160,https://www.marinespecies.org/aphia.php?p=taxdetails&id=101160,"Lamarck, 1816",accepted,NA,220,Species,101160,Priapulus caudatus,"Lamarck, 1816",101095,Animalia,Priapulida,NA,Priapulomorpha,Priapulidae,Priapulus,"Paulay, G. (2024). World List of Priapulida. Priapulus caudatus Lamarck, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101160 on 2024-01-24",urn:lsid:marinespecies.org:taxname:101160,1,NA,NA,NA,NA,exact,2008-01-04T16:28:44.880Z,2024-01-23
Animalia,Annelida,NA,Aberinicola pacifica,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Amphitrite groenlandica,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,"Arabellidae, unid.",Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Arctonoe vittata,Present,Kachemak_Bay,1,1994,NA,254301,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254301,"(Grube, 1855)",accepted,NA,220,Species,254301,Arctonoe vittata,"(Grube, 1855)",254300,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arctonoe,"Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Arctonoe vittata (Grube, 1855). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=254301 on 2024-01-24",urn:lsid:marinespecies.org:taxname:254301,1,0,0,0,0,exact,2008-03-26T11:36:43.420Z,2024-01-23
Animalia,Annelida,NA,Axiothella rubrocincta,Present,Kachemak_Bay,1,1994,NA,254726,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254726,"(Johnson, 1901)",accepted,NA,220,Species,254726,Axiothella rubrocincta,"(Johnson, 1901)",129342,Animalia,Annelida,Polychaeta,NA,Maldanidae,Axiothella,"Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Axiothella rubrocincta (Johnson, 1901). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=254726 on 2024-01-24",urn:lsid:marinespecies.org:taxname:254726,1,0,0,0,0,exact,2012-03-13T20:47:05.070Z,2024-01-23
Animalia,Annelida,NA,Crucigera sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Eudistylia (?) polymorpha,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Eudistylia vancouveri,Present,Kachemak_Bay,1,1994,NA,333271,https://www.marinespecies.org/aphia.php?p=taxdetails&id=333271,"(Kinberg, 1866)",accepted,NA,220,Species,333271,Eudistylia vancouveri,"(Kinberg, 1866)",325075,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Eudistylia,"Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Eudistylia vancouveri (Kinberg, 1866). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=333271 on 2024-01-24",urn:lsid:marinespecies.org:taxname:333271,1,0,0,0,0,exact,2008-03-26T11:36:43.420Z,2024-01-23
Animalia,Annelida,NA,Flabelligera affinis,Present,Kachemak_Bay,1,1994,NA,130103,https://www.marinespecies.org/aphia.php?p=taxdetails&id=130103,"M. Sars, 1829",accepted,NA,220,Species,130103,Flabelligera affinis,"M. Sars, 1829",129291,Animalia,Annelida,Polychaeta,Terebellida,Flabelligeridae,Flabelligera,"Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Flabelligera affinis M. Sars, 1829. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130103 on 2024-01-24",urn:lsid:marinespecies.org:taxname:130103,1,0,0,0,0,exact,2008-03-26T11:36:43.420Z,2024-01-23
Animalia,Annelida,NA,Glycera sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Halocydna brevisetosa,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Harmothoe extenuata,Present,Kachemak_Bay,1,1994,NA,130762,https://www.marinespecies.org/aphia.php?p=taxdetails&id=130762,"(Grube, 1840)",accepted,NA,220,Species,130762,Harmothoe extenuata,"(Grube, 1840)",129491,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,"Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Harmothoe extenuata (Grube, 1840). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130762 on 2024-01-24",urn:lsid:marinespecies.org:taxname:130762,1,0,0,0,0,exact,2008-03-26T11:36:43.420Z,2024-01-23
Animalia,Annelida,NA,"Maldanidae, unid.",Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Myxicola infludibulum,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Nephtys sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,"Nereidae, unid.",Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Nereis vexillosa,Present,Kachemak_Bay,1,1994,NA,329765,https://www.marinespecies.org/aphia.php?p=taxdetails&id=329765,"Grube, 1851",accepted,NA,220,Species,329765,Nereis vexillosa,"Grube, 1851",129379,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis,"Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nereis vexillosa Grube, 1851. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=329765 on 2024-01-24",urn:lsid:marinespecies.org:taxname:329765,1,0,0,0,0,exact,2008-03-26T11:36:43.420Z,2024-01-23
Animalia,Annelida,NA,Nereis zonata,Present,Kachemak_Bay,1,1994,NA,130407,https://www.marinespecies.org/aphia.php?p=taxdetails&id=130407,"Malmgren, 1867",accepted,NA,220,Species,130407,Nereis zonata,"Malmgren, 1867",129379,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis,"Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nereis zonata Malmgren, 1867. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130407 on 2024-01-24",urn:lsid:marinespecies.org:taxname:130407,1,0,0,0,0,exact,2008-03-26T11:36:43.420Z,2024-01-23
Animalia,Annelida,NA,Owenia (?) collaris,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Pectinaria (Cistenides) granulata,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Pholoe minuata,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Pholoides aspera,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Phyllodoce sp.,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,"Polynoidae, unid.",Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Potamilla neglecta,Present,Kachemak_Bay,1,1994,NA,130954,https://www.marinespecies.org/aphia.php?p=taxdetails&id=130954,"(Sars, 1851)",accepted,NA,220,Species,130954,Potamilla neglecta,"(Sars, 1851)",129544,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Potamilla,"Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Potamilla neglecta (Sars, 1851). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130954 on 2024-01-24",urn:lsid:marinespecies.org:taxname:130954,1,0,0,0,0,exact,2008-03-26T11:36:43.420Z,2024-01-23
Animalia,Annelida,NA,Potamilla rienformis,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Annelida,NA,Pseudopotamilla occelata,Present,Kachemak_Bay,1,1994,NA,331424,https://www.marinespecies.org/aphia.php?p=taxdetails&id=331424,"Moore, 1905",accepted,NA,220,Species,331424,Pseudopotamilla occelata,"Moore, 1905",129548,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Pseudopotamilla,"Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Pseudopotamilla occelata Moore, 1905. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=331424 on 2024-01-24",urn:lsid:marinespecies.org:taxname:331424,1,0,0,0,0,exact,2008-03-26T11:36:43.420Z,2024-01-23
Animalia,Annelida,NA,Seaella crassicomis,Present,Kachemak_Bay,1,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
